,logit,prediction,sentiment_score,Date
4980,[0.05331542 0.789487   0.15719764],negative,-0.7361716,2019-09-09 22:28:38
4981,[0.03603606 0.03656968 0.9273942 ],neutral,-0.0005336143,2019-09-09 19:30:00
4982,[0.18865937 0.58164096 0.22969972],negative,-0.3929816,2019-09-09 18:05:40
4983,[0.05295087 0.17531678 0.7717323 ],neutral,-0.12236591,2019-09-09 17:33:06
4984,[0.02892217 0.04406001 0.9270178 ],neutral,-0.015137846,2019-09-09 17:13:32
4985,[0.03439792 0.03097711 0.934625  ],neutral,0.0034208074,2019-09-09 16:50:20
4986,[0.01094463 0.970159   0.01889638],negative,-0.9592144,2019-09-09 16:30:00
4987,[0.01895365 0.8177083  0.1633381 ],negative,-0.7987547,2019-09-09 16:29:00
4988,[0.11924393 0.01474221 0.8660139 ],neutral,0.104501724,2019-09-09 15:53:07
4989,[0.01592547 0.9018238  0.08225074],negative,-0.88589835,2019-09-09 15:36:00
4990,[0.04771928 0.81015897 0.14212173],negative,-0.76243967,2019-09-09 15:28:50
4991,[0.81245923 0.01180895 0.1757318 ],positive,0.8006503,2019-09-09 15:17:47
4992,[0.01837327 0.7064567  0.27516997],negative,-0.68808347,2019-09-09 15:00:41
4993,[0.04369386 0.03234557 0.9239606 ],neutral,0.011348285,2019-09-09 14:57:35
4994,[0.09187546 0.01516896 0.8929556 ],neutral,0.0767065,2019-09-09 14:39:15
4995,[0.13398959 0.06681915 0.79919124],neutral,0.06717043,2019-09-09 14:37:34
4996,[0.38027254 0.02287331 0.5968542 ],neutral,0.35739923,2019-09-09 14:30:03
4997,[0.04692897 0.02662704 0.92644405],neutral,0.020301929,2019-09-09 14:07:00
4998,[0.08074008 0.05288005 0.86637986],neutral,0.027860027,2019-09-09 14:05:00
4999,[0.41178632 0.02149728 0.5667164 ],neutral,0.39028904,2019-09-09 12:27:11
5000,[0.73036873 0.01264917 0.25698212],positive,0.71771955,2019-09-09 12:19:55
5001,[0.05961358 0.03830674 0.9020797 ],neutral,0.021306843,2019-09-09 11:30:21
5002,[0.81744045 0.12966035 0.05289919],positive,0.6877801,2019-09-09 10:18:00
5003,[0.9231096  0.01254419 0.06434621],positive,0.9105654,2019-09-09 09:23:00
5004,[0.02599468 0.07627358 0.8977317 ],neutral,-0.050278902,2019-09-09 09:15:39
5005,[0.05010747 0.8180027  0.13188978],negative,-0.7678952,2019-09-09 08:40:41
5006,[0.19787261 0.05017058 0.75195676],neutral,0.14770204,2019-09-09 08:00:31
5007,[0.26003897 0.00932157 0.7306395 ],neutral,0.2507174,2019-09-09 08:00:05
5008,[0.06783053 0.13618381 0.79598564],neutral,-0.06835328,2019-09-09 08:00:00
5009,[0.02600124 0.08156683 0.89243186],neutral,-0.05556558,2019-09-09 07:17:48
5010,[0.03227942 0.7314001  0.23632048],negative,-0.69912064,2019-09-09 06:58:28
5011,[0.05526928 0.04473802 0.8999927 ],neutral,0.010531265,2019-09-09 06:04:17
5012,[0.04458621 0.04529773 0.9101161 ],neutral,-0.00071151555,2019-09-07 01:00:05
5013,[0.04659104 0.03049092 0.9229181 ],neutral,0.016100122,2019-09-06 18:27:21
5014,[0.15440322 0.04559394 0.8000028 ],neutral,0.10880928,2019-09-06 17:33:00
5015,[0.1114804  0.01955608 0.86896354],neutral,0.091924325,2019-09-06 14:48:00
5016,[0.16141985 0.8113219  0.02725814],negative,-0.64990205,2019-09-06 14:08:34
5017,[0.06284831 0.3203639  0.61678785],neutral,-0.2575156,2019-09-06 13:55:00
5018,[0.03198526 0.7979616  0.17005314],negative,-0.7659763,2019-09-06 13:47:24
5019,[0.02559011 0.8687251  0.10568479],negative,-0.843135,2019-09-06 13:46:00
5020,[0.07963394 0.15614809 0.764218  ],neutral,-0.076514155,2019-09-06 13:05:00
5021,[0.06894268 0.05794828 0.87310904],neutral,0.010994405,2019-09-06 12:41:03
5022,[0.06217527 0.02487551 0.9129492 ],neutral,0.037299767,2019-09-06 11:43:26
5023,[0.18568417 0.01426017 0.8000556 ],neutral,0.171424,2019-09-06 10:45:36
5024,[0.04314997 0.06351999 0.89333   ],neutral,-0.020370025,2019-09-06 10:23:08
5025,[0.88111013 0.01162736 0.10726251],positive,0.86948276,2019-09-06 10:07:26
5026,[0.04225983 0.34781772 0.6099224 ],neutral,-0.30555788,2019-09-06 08:46:27
5027,[0.28480732 0.13807328 0.5771194 ],neutral,0.14673404,2019-09-06 08:34:54
5028,[0.02240624 0.8419239  0.13566993],negative,-0.8195177,2019-09-06 08:29:39
5029,[0.94016886 0.02038412 0.03944698],positive,0.9197847,2019-09-06 07:58:00
5030,[0.08458424 0.86357975 0.05183606],negative,-0.7789955,2019-09-06 07:29:46
5031,[0.04976792 0.2795554  0.6706767 ],neutral,-0.2297875,2019-09-06 05:50:46
5032,[0.07167177 0.01721314 0.91111517],neutral,0.054458633,2019-09-05 15:30:38
5033,[0.02633973 0.05803759 0.91562265],neutral,-0.03169786,2019-09-05 12:03:51
5034,[0.9307336  0.04503867 0.02422774],positive,0.885695,2019-09-05 11:16:00
5035,[0.31224573 0.01472596 0.6730283 ],neutral,0.29751977,2019-09-05 09:54:00
5036,[0.79189545 0.00677803 0.20132655],positive,0.7851174,2019-09-05 09:00:19
5037,[0.07807346 0.6629329  0.25899363],negative,-0.58485943,2019-09-05 08:28:26
5038,[0.28891796 0.00924082 0.7018412 ],neutral,0.27967712,2019-09-05 06:00:48
5039,[0.14298864 0.009766   0.8472454 ],neutral,0.13322264,2019-09-05 06:00:05
5040,[0.12795167 0.01830018 0.85374814],neutral,0.10965149,2019-09-04 21:09:22
5041,[0.0158095  0.80883545 0.17535502],negative,-0.793026,2019-09-04 17:04:50
5042,[0.12244151 0.12380892 0.7537495 ],neutral,-0.0013674125,2019-09-04 16:39:00
5043,[0.80460954 0.00848447 0.18690598],positive,0.79612505,2019-09-04 16:00:00
5044,[0.1372877  0.01346418 0.8492481 ],neutral,0.12382352,2019-09-04 15:22:00
5045,[0.0511316  0.02979992 0.91906846],neutral,0.02133168,2019-09-04 14:53:26
5046,[0.02525198 0.42601278 0.5487352 ],neutral,-0.4007608,2019-09-04 13:48:14
5047,[0.08731537 0.45021772 0.46246693],neutral,-0.36290234,2019-09-04 13:40:40
5048,[0.03825914 0.876337   0.08540384],negative,-0.83807784,2019-09-04 13:30:37
5049,[0.05744736 0.02297527 0.91957736],neutral,0.034472086,2019-09-04 13:19:18
5050,[0.03275346 0.63508624 0.3321603 ],negative,-0.6023328,2019-09-04 11:14:00
5051,[0.0204482  0.903726   0.07582583],negative,-0.8832778,2019-09-04 10:55:39
5052,[0.03336931 0.48351225 0.48311839],negative,-0.45014295,2019-09-04 10:32:36
5053,[0.01779746 0.94110614 0.0410964 ],negative,-0.9233087,2019-09-04 10:31:18
5054,[0.58266157 0.00892519 0.40841323],positive,0.57373637,2019-09-04 10:24:31
5055,[0.03187348 0.80199546 0.1661311 ],negative,-0.770122,2019-09-04 10:23:55
5056,[0.0447306  0.18449976 0.7707696 ],neutral,-0.13976915,2019-09-04 10:01:06
5057,[0.01643386 0.877142   0.10642421],negative,-0.8607082,2019-09-04 09:53:00
5058,[0.06219056 0.3814128  0.55639666],neutral,-0.31922224,2019-09-04 09:38:46
5059,[0.06787344 0.18755934 0.7445672 ],neutral,-0.119685896,2019-09-04 09:15:30
5060,[0.142319   0.03490831 0.82277274],neutral,0.107410684,2019-09-04 09:10:35
5061,[0.06912027 0.01680681 0.91407293],neutral,0.052313462,2019-09-04 08:21:55
5062,[0.03231701 0.18221168 0.7854714 ],neutral,-0.14989468,2019-09-04 08:18:00
5063,[0.48737168 0.00907545 0.50355285],neutral,0.47829625,2019-09-04 08:06:00
5064,[0.12445726 0.0246288  0.850914  ],neutral,0.09982847,2019-09-04 07:15:55
5065,[0.00989909 0.90660506 0.08349589],negative,-0.896706,2019-09-04 04:39:00
5066,[0.01377329 0.9542773  0.03194938],negative,-0.940504,2019-09-03 17:27:00
5067,[0.03566333 0.03821011 0.92612654],neutral,-0.002546776,2019-09-03 15:23:13
5068,[0.07512936 0.0143375  0.91053313],neutral,0.060791858,2019-09-03 15:03:00
5069,[0.08604717 0.13707018 0.77688265],neutral,-0.051023006,2019-09-03 14:45:52
5070,[0.08787679 0.18652174 0.72560143],neutral,-0.09864495,2019-09-03 14:32:20
5071,[0.08002914 0.15726073 0.76271015],neutral,-0.07723159,2019-09-03 14:18:05
5072,[0.17442521 0.01002869 0.81554615],neutral,0.16439652,2019-09-03 13:00:11
5073,[0.26006332 0.01250114 0.7274356 ],neutral,0.24756218,2019-09-03 13:00:00
5074,[0.02584935 0.04951017 0.9246404 ],neutral,-0.02366082,2019-09-03 12:51:31
5075,[0.8934823  0.05318411 0.05333353],positive,0.84029824,2019-09-03 11:06:10
5076,[0.0509225  0.01966856 0.9294089 ],neutral,0.03125394,2019-09-03 10:02:13
5077,[0.18680035 0.01083873 0.8023609 ],neutral,0.17596161,2019-09-03 05:31:39
5078,[0.93581414 0.0109288  0.05325712],positive,0.92488533,2019-09-02 08:45:07
5079,[0.08361497 0.02512106 0.891264  ],neutral,0.058493912,2019-09-02 07:00:24
5080,[0.00880825 0.96357703 0.0276147 ],negative,-0.9547688,2019-09-02 01:04:00
5081,[0.03128867 0.77505386 0.19365753],negative,-0.7437652,2019-08-31 01:00:37
5082,[0.06271031 0.1871072  0.75018245],neutral,-0.12439689,2019-08-30 17:59:30
5083,[0.900102   0.03001603 0.06988198],positive,0.870086,2019-08-30 15:09:08
5084,[0.16360712 0.06173701 0.77465594],neutral,0.101870105,2019-08-30 14:34:05
5085,[0.01950434 0.8350438  0.14545184],negative,-0.8155394,2019-08-30 13:07:22
5086,[0.09984765 0.03068423 0.8694681 ],neutral,0.06916343,2019-08-30 12:45:05
5087,[0.8837053  0.02942998 0.08686477],positive,0.85427535,2019-08-30 10:19:55
5088,[0.88455176 0.02009109 0.09535707],positive,0.8644607,2019-08-30 08:43:00
5089,[0.05706573 0.25368637 0.6892479 ],neutral,-0.19662064,2019-08-30 07:36:00
5090,[0.9316202  0.04589738 0.02248241],positive,0.8857228,2019-08-30 06:38:00
5091,[0.02985008 0.07998738 0.8901626 ],neutral,-0.050137296,2019-08-30 03:03:07
5092,[0.8373982  0.00832615 0.15427569],positive,0.829072,2019-08-29 21:03:00
5093,[0.08495264 0.08796836 0.82707906],neutral,-0.0030157194,2019-08-29 17:53:17
5094,[0.02661749 0.6662297  0.30715278],negative,-0.63961226,2019-08-29 17:42:29
5095,[0.6132116  0.01419359 0.37259483],positive,0.599018,2019-08-29 14:25:44
5096,[0.04890766 0.02355926 0.92753303],neutral,0.025348397,2019-08-29 12:48:01
5097,[0.06962291 0.24454318 0.68583393],neutral,-0.17492026,2019-08-29 12:30:41
5098,[0.1079633  0.53868634 0.35335034],negative,-0.43072304,2019-08-29 12:21:00
5099,[0.9369901  0.01199841 0.0510115 ],positive,0.92499167,2019-08-29 11:06:00
5100,[0.01869729 0.622612   0.3586907 ],negative,-0.60391474,2019-08-29 10:11:36
5101,[0.94501734 0.01834884 0.03663381],positive,0.9266685,2019-08-29 10:09:07
5102,[0.02204053 0.8604227  0.11753681],negative,-0.8383821,2019-08-28 21:42:04
5103,[0.03221979 0.61120385 0.3565763 ],negative,-0.5789841,2019-08-28 21:02:40
5104,[0.7800114  0.00882626 0.21116225],positive,0.77118516,2019-08-28 20:17:28
5105,[0.1293019  0.01362008 0.857078  ],neutral,0.11568183,2019-08-28 19:25:00
5106,[0.01869479 0.06895035 0.9123548 ],neutral,-0.050255556,2019-08-28 19:11:24
5107,[0.04218638 0.53450096 0.42331266],negative,-0.49231458,2019-08-28 14:18:20
5108,[0.01525927 0.94350344 0.04123727],negative,-0.9282442,2019-08-28 11:41:55
5109,[0.21724121 0.00826173 0.7744971 ],neutral,0.20897947,2019-08-28 11:00:00
5110,[0.02185459 0.7025304  0.2756151 ],negative,-0.6806758,2019-08-28 09:06:54
5111,[0.81051546 0.01388323 0.17560132],positive,0.79663223,2019-08-28 05:49:45
5112,[0.4624902  0.01798276 0.5195271 ],neutral,0.44450745,2019-08-28 05:03:00
5113,[0.10620274 0.4103947  0.48340255],neutral,-0.30419195,2019-08-28 04:11:00
5114,[0.02471557 0.61558217 0.3597023 ],negative,-0.5908666,2019-08-28 03:49:00
5115,[0.02041791 0.16768254 0.81189954],neutral,-0.14726463,2019-08-27 21:08:00
5116,[0.01918024 0.42562097 0.5551988 ],neutral,-0.40644073,2019-08-27 20:36:30
5117,[0.02132469 0.7954652  0.18321024],negative,-0.7741405,2019-08-27 16:14:27
5118,[0.02669661 0.72205895 0.2512445 ],negative,-0.6953623,2019-08-27 14:37:46
5119,[0.03881969 0.47229502 0.48888537],neutral,-0.43347532,2019-08-27 14:35:14
5120,[0.0501381  0.0192604  0.93060154],neutral,0.030877696,2019-08-27 14:21:03
5121,[0.03301713 0.4946569  0.472326  ],negative,-0.46163976,2019-08-27 14:17:16
5122,[0.03630077 0.03102756 0.9326717 ],neutral,0.0052732024,2019-08-27 14:15:12
5123,[0.02566434 0.08761654 0.88671917],neutral,-0.061952204,2019-08-27 13:54:48
5124,[0.0343606  0.5385009  0.42713854],negative,-0.5041403,2019-08-27 13:40:41
5125,[0.02808443 0.03032994 0.9415856 ],neutral,-0.0022455174,2019-08-27 13:32:48
5126,[0.07300518 0.825401   0.10159376],negative,-0.7523958,2019-08-27 13:31:00
5127,[0.11693853 0.01260189 0.8704596 ],neutral,0.10433664,2019-08-27 12:00:04
5128,[0.02152379 0.89396805 0.08450812],negative,-0.8724443,2019-08-27 11:01:56
5129,[0.92701656 0.01211079 0.06087271],positive,0.9149058,2019-08-27 11:00:45
5130,[0.8657435  0.01456839 0.11968809],positive,0.8511751,2019-08-27 11:00:00
5131,[0.9379791  0.00954815 0.05247267],positive,0.928431,2019-08-27 09:44:00
5132,[0.02152379 0.89396805 0.08450812],negative,-0.8724443,2019-08-27 06:30:46
5133,[0.04532026 0.33223933 0.6224404 ],neutral,-0.28691906,2019-08-26 23:51:09
5134,[0.2699719  0.02643199 0.7035961 ],neutral,0.24353991,2019-08-26 15:51:00
5135,[0.13306646 0.00970428 0.85722923],neutral,0.12336218,2019-08-26 15:24:00
5136,[0.26808286 0.00808504 0.7238321 ],neutral,0.2599978,2019-08-26 13:32:40
5137,[0.6297643  0.01198293 0.3582528 ],positive,0.6177814,2019-08-26 13:29:00
5138,[0.9131348  0.00977307 0.07709215],positive,0.90336174,2019-08-26 12:02:37
5139,[0.12470407 0.14482097 0.73047495],neutral,-0.020116903,2019-08-26 10:21:38
5140,[0.04467436 0.04458722 0.91073847],neutral,8.714199e-05,2019-08-26 09:54:23
5141,[0.13925579 0.01100605 0.8497381 ],neutral,0.12824975,2019-08-25 09:04:00
5142,[0.0650705  0.02124405 0.91368544],neutral,0.04382645,2019-08-24 09:31:31
5143,[0.03211968 0.41494218 0.55293816],neutral,-0.38282248,2019-08-23 19:05:32
5144,[0.01259878 0.96149075 0.02591051],negative,-0.94889194,2019-08-23 17:25:49
5145,[0.00790054 0.9733462  0.0187533 ],negative,-0.96544564,2019-08-23 16:35:34
5146,[0.06541727 0.27760795 0.6569748 ],neutral,-0.21219067,2019-08-23 16:21:27
5147,[0.06373738 0.03905869 0.8972039 ],neutral,0.024678692,2019-08-23 13:27:40
5148,[0.46999377 0.01657597 0.51343024],neutral,0.4534178,2019-08-23 11:59:00
5149,[0.09655116 0.02326357 0.8801853 ],neutral,0.0732876,2019-08-23 10:30:27
5150,[0.04067055 0.04422205 0.91510737],neutral,-0.003551498,2019-08-23 09:36:00
5151,[0.03679175 0.16985372 0.7933545 ],neutral,-0.13306198,2019-08-22 14:15:00
5152,[0.01862969 0.95386064 0.02750977],negative,-0.935231,2019-08-22 14:13:09
5153,[0.04218682 0.02266127 0.9351519 ],neutral,0.01952555,2019-08-22 12:46:00
5154,[0.0162096  0.95957375 0.02421664],negative,-0.94336414,2019-08-22 12:03:00
5155,[0.10092596 0.01003641 0.88903767],neutral,0.09088955,2019-08-22 10:07:00
5156,[0.7541855  0.01134886 0.23446563],positive,0.74283665,2019-08-22 09:57:13
5157,[0.07266125 0.01995488 0.9073839 ],neutral,0.052706372,2019-08-22 09:38:24
5158,[0.44494218 0.01383435 0.54122347],neutral,0.43110782,2019-08-22 09:00:12
5159,[0.06288995 0.03352019 0.90358984],neutral,0.02936976,2019-08-22 08:49:58
5160,[0.1212268  0.01144945 0.86732376],neutral,0.10977735,2019-08-21 18:01:59
5161,[0.09704887 0.8347304  0.06822069],negative,-0.7376815,2019-08-21 16:54:18
5162,[0.27303907 0.01281638 0.7141446 ],neutral,0.2602227,2019-08-21 16:46:14
5163,[0.06577767 0.21915817 0.71506417],neutral,-0.1533805,2019-08-21 16:26:05
5164,[0.06153803 0.03115672 0.9073053 ],neutral,0.030381314,2019-08-21 16:18:15
5165,[0.23368761 0.01031651 0.7559959 ],neutral,0.2233711,2019-08-21 15:00:40
5166,[0.05667037 0.5768926  0.366437  ],negative,-0.52022225,2019-08-21 13:11:56
5167,[0.88312256 0.00815144 0.10872599],positive,0.87497115,2019-08-21 13:03:00
5168,[0.8269188  0.00912932 0.16395192],positive,0.81778944,2019-08-21 12:38:49
5169,[0.01293956 0.9679059  0.01915459],negative,-0.9549663,2019-08-21 12:24:23
5170,[0.04427576 0.14043838 0.81528586],neutral,-0.09616262,2019-08-21 10:02:07
5171,[0.0144437  0.88790506 0.09765124],negative,-0.87346137,2019-08-21 09:29:00
5172,[0.24896185 0.00804724 0.7429909 ],neutral,0.24091461,2019-08-21 09:00:14
5173,[0.1642228  0.02627272 0.80950445],neutral,0.1379501,2019-08-21 08:37:59
5174,[0.14343822 0.21611296 0.64044887],neutral,-0.07267474,2019-08-21 06:00:50
5175,[0.36147133 0.01506196 0.62346673],neutral,0.34640938,2019-08-20 18:25:54
5176,[0.5065279  0.03312266 0.46034947],positive,0.47340524,2019-08-20 16:08:30
5177,[0.04423751 0.02565421 0.9301083 ],neutral,0.018583298,2019-08-20 15:04:00
5178,[0.08761731 0.01170233 0.90068036],neutral,0.07591498,2019-08-20 15:01:20
5179,[0.09178043 0.01753833 0.89068127],neutral,0.0742421,2019-08-20 13:51:00
5180,[0.8618071  0.01786266 0.1203302 ],positive,0.84394443,2019-08-20 13:28:18
5181,[0.01221849 0.8644604  0.123321  ],negative,-0.85224193,2019-08-20 12:26:14
5182,[0.06163593 0.06487985 0.87348425],neutral,-0.0032439195,2019-08-20 12:19:55
5183,[0.22718257 0.00896074 0.7638567 ],neutral,0.21822183,2019-08-20 12:00:06
5184,[0.21717973 0.01056858 0.7722517 ],neutral,0.20661114,2019-08-20 09:33:13
5185,[0.06593109 0.0203444  0.91372454],neutral,0.04558669,2019-08-20 08:09:58
5186,[0.8391836  0.12193502 0.03888139],positive,0.7172486,2019-08-20 07:20:11
5187,[0.03362975 0.0309866  0.9353836 ],neutral,0.0026431512,2019-08-20 07:15:00
5188,[0.06594514 0.0289072  0.9051477 ],neutral,0.03703794,2019-08-20 06:30:02
5189,[0.5293567  0.11893938 0.35170394],positive,0.41041732,2019-08-19 17:10:15
5190,[0.10111716 0.81187063 0.08701223],negative,-0.7107535,2019-08-19 16:33:00
5191,[0.04291519 0.36071044 0.5963744 ],neutral,-0.31779525,2019-08-19 16:32:44
5192,[0.04616954 0.45599017 0.4978403 ],neutral,-0.40982062,2019-08-19 15:20:11
5193,[0.41030225 0.0318821  0.5578157 ],neutral,0.37842014,2019-08-19 14:41:08
5194,[0.16899234 0.27040583 0.56060183],neutral,-0.10141349,2019-08-19 14:32:00
5195,[0.04810971 0.02425539 0.9276349 ],neutral,0.023854325,2019-08-19 14:30:53
5196,[0.070813   0.01603442 0.91315264],neutral,0.054778576,2019-08-19 14:09:30
5197,[0.13687506 0.02222986 0.8408951 ],neutral,0.114645205,2019-08-19 13:41:20
5198,[0.06200268 0.03011337 0.90788394],neutral,0.031889305,2019-08-19 13:27:48
5199,[0.1756989 0.0111624 0.8131387],neutral,0.1645365,2019-08-19 13:23:09
5200,[0.20715214 0.0091389  0.783709  ],neutral,0.19801325,2019-08-19 12:38:00
5201,[0.00679139 0.9598165  0.03339218],negative,-0.9530251,2019-08-19 12:27:00
5202,[0.15143108 0.01612293 0.832446  ],neutral,0.13530815,2019-08-19 12:07:37
5203,[0.89048564 0.00745821 0.10205617],positive,0.88302743,2019-08-19 10:21:00
5204,[0.05575376 0.02708258 0.91716367],neutral,0.028671175,2019-08-19 09:36:39
5205,[0.01539208 0.8399729  0.14463504],negative,-0.82458085,2019-08-19 09:31:00
5206,[0.07667457 0.01390714 0.9094183 ],neutral,0.06276742,2019-08-19 09:05:13
5207,[0.17508627 0.01045668 0.81445706],neutral,0.1646296,2019-08-19 08:52:19
5208,[0.00706191 0.9611985  0.03173961],negative,-0.9541366,2019-08-19 06:02:45
5209,[0.31691074 0.00763409 0.67545515],neutral,0.30927664,2019-08-19 01:36:59
5210,[0.6230044  0.01059304 0.36640254],positive,0.6124113,2019-08-17 09:16:00
5211,[0.77134365 0.00758291 0.22107342],positive,0.76376075,2019-08-16 13:56:34
5212,[0.93941283 0.02263064 0.03795661],positive,0.9167822,2019-08-16 12:25:00
5213,[0.43144643 0.05058895 0.5179646 ],neutral,0.38085747,2019-08-16 12:16:00
5214,[0.9545583  0.01575548 0.02968623],positive,0.93880284,2019-08-16 11:19:59
5215,[0.02846906 0.3314018  0.64012915],neutral,-0.30293274,2019-08-16 10:37:58
5216,[0.07457753 0.02481613 0.9006064 ],neutral,0.0497614,2019-08-15 19:30:02
5217,[0.02821489 0.20440851 0.7673766 ],neutral,-0.17619362,2019-08-15 16:40:50
5218,[0.31513053 0.03843676 0.6464327 ],neutral,0.27669376,2019-08-15 15:33:22
5219,[0.7452046  0.01994134 0.23485409],positive,0.7252633,2019-08-15 13:30:29
5220,[0.93581414 0.0109288  0.05325712],positive,0.92488533,2019-08-15 08:45:07
5221,[0.9191596  0.02794345 0.05289698],positive,0.89121616,2019-08-15 06:40:11
5222,[0.02100547 0.8940636  0.08493093],negative,-0.87305814,2019-08-14 17:45:26
5223,[0.9297403  0.02096352 0.04929619],positive,0.9087768,2019-08-14 16:16:43
5224,[0.05083646 0.0202368  0.92892677],neutral,0.030599661,2019-08-14 15:54:12
5225,[0.92208934 0.01134615 0.06656455],positive,0.9107432,2019-08-14 15:24:00
5226,[0.27496812 0.00944404 0.71558785],neutral,0.2655241,2019-08-14 12:00:29
5227,[0.0814776  0.7995171  0.11900527],negative,-0.7180395,2019-08-14 08:42:24
5228,[0.04903943 0.04151722 0.9094433 ],neutral,0.0075222068,2019-08-13 17:36:27
5229,[0.79117286 0.08717093 0.12165619],positive,0.7040019,2019-08-13 09:10:02
5230,[0.01518534 0.9220127  0.062802  ],negative,-0.90682733,2019-08-13 07:11:53
5231,[0.02950504 0.02390535 0.9465896 ],neutral,0.0055996887,2019-08-13 06:00:49
5232,[0.01417345 0.9531739  0.03265266],negative,-0.9390004,2019-08-13 05:02:00
5233,[0.01861178 0.9452631  0.03612512],negative,-0.9266513,2019-08-13 03:40:46
5234,[0.09883866 0.01372959 0.88743174],neutral,0.08510907,2019-08-12 17:13:47
5235,[0.05231152 0.0196701  0.9280184 ],neutral,0.03264142,2019-08-12 16:38:00
5236,[0.40327936 0.0099382  0.5867824 ],neutral,0.39334115,2019-08-12 15:19:00
5237,[0.09779714 0.7293456  0.1728573 ],negative,-0.63154846,2019-08-12 13:06:33
5238,[0.933275   0.02018501 0.04654002],positive,0.91309,2019-08-12 11:22:00
5239,[0.39130735 0.03114443 0.5775482 ],neutral,0.3601629,2019-08-12 10:58:27
